source,source_id,role,business_name,contact_name,phone,email,website,street,city,state,zip,address_full,services,inspection_status,usda_establishment_number,source_url,lat,lng,geocode_source
WAMP,wamp-3263,processor,Iron Rails Meats,,412-670-2482,,,202 Carriage Ct,Pittsburgh,PA,15238,"202 Carriage Ct, Pittsburgh, PA 15238",,,,https://wi-amp.com/membership/operators/,40.582973008496,-79.887553354854,census-exact
WAMP,wamp-1336,processor,Jim's Meat Market,,715-372-8566,,,68455 District Street,Iron River,WI,54847,"68455 District Street, Iron River, Wisconsin 54847, United States",,,,https://wi-amp.com/membership/operators/,46.566353460074,-91.405238681805,census-approx
WAMP,wamp-1081,processor,JM Watkins,,715-647-2554,,,,Plum City,WI,54761,"Plum City, Wisconsin 54761, United States",,,,https://wi-amp.com/membership/operators/,44.623236,-92.1783,zip-centroid
WAMP,wamp-2295,processor,Johnson's Sausage Shoppe,,,,,16,Rio,WI,53960,"State Highway 16, Rio, Wisconsin 53960, United States",,,,https://wi-amp.com/membership/operators/,43.426085,-89.235375,zip-centroid
WAMP,wamp-2706,processor,Jones Dairy Farm,,309-798-6305,,,397 Jones Avenue,Wisconsin,WI,53538,"397 Jones Avenue, Wisconsin 53538, United States",,,,https://wi-amp.com/membership/operators/,42.908935,-88.871563,zip-centroid
WAMP,wamp-2086,processor,Karl's Country Market,,262-252-3090,,,N56W15654 Silver Spring Drive,Wisconsin,WI,53051,"N56W15654 Silver Spring Drive, Wisconsin 53051, United States",,,,https://wi-amp.com/membership/operators/,43.119360960536,-88.106026620582,census-approx
WAMP,wamp-2298,processor,Kettle Range Meat Co.,,414-882-7000,,,West State Street,Milwaukee,WI,53208,"West State Street, Milwaukee, Wisconsin 53208, United States",,,,https://wi-amp.com/membership/operators/,43.043979,-87.968096,zip-centroid
WAMP,wamp-2291,processor,KIDFARM LLC/Calanna Specialty Foods,,920-850-4733,,,N3425 Harlow Road,Chilton,WI,53014,"N3425 Harlow Road, Chilton, Wisconsin 53014, United States",,,,https://wi-amp.com/membership/operators/,44.026076,-88.176312,zip-centroid
WAMP,wamp-1345,processor,KONOP Meats Inc,,920-863-5881,,,N2062 AB,Denmark,WI,54208,"N2062 County Road AB, Denmark, Wisconsin 54208, United States",,,,https://wi-amp.com/membership/operators/,44.363565,-87.799595,zip-centroid
WAMP,wamp-2930,processor,"Kountry Pride Farms, Inc.",,920-685-6800,,,8883 21,Town of Rushford,WI,54963,"8883 State Highway 21, Town of Rushford, Wisconsin 54963, United States",,,,https://wi-amp.com/membership/operators/,44.045644,-88.76728,zip-centroid
WAMP,wamp-1351,processor,Leroy Meats & Catering,,920-485-2554,,,85 Washington Street,Horicon,WI,53032,"85 Washington Street, Horicon, Wisconsin 53032, United States",,,,https://wi-amp.com/membership/operators/,43.444054750031,-88.639505909531,census-exact
WAMP,wamp-1354,processor,Lodi Sausage Co.,,608-592-3534,,,South Main Street,Lodi,WI,53555,"South Main Street, Lodi, Wisconsin 53555, United States",,,,https://wi-amp.com/membership/operators/,43.320154,-89.555784,zip-centroid
WAMP,wamp-1103,processor,Louie's Finer Meats,,715-822-4728,,,2025 Superior Avenue,Cumberland,WI,54829,"2025 Superior Avenue, Cumberland, Wisconsin 54829, United States",,,,https://wi-amp.com/membership/operators/,45.546429670877,-92.017257842007,census-exact
WAMP,wamp-2703,processor,Lynn's Custom Meats & Catering LLC,,715-634-0751,,,15695 63,Hayward,WI,54843,"15695 U.S. Hwy 63, Hayward, WI 54843",,,,https://wi-amp.com/membership/operators/,46.016626119975,-91.478722033156,census-approx
WAMP,wamp-1357,processor,Malterer Meats,,920-625-2887,,,N5200 Cedar Road,Iron Ridge,WI,53035,"N5200 Cedar Road, Iron Ridge, Wisconsin 53035, United States",,,,https://wi-amp.com/membership/operators/,43.375399634254,-88.561520954826,census-exact
WAMP,wamp-1360,processor,Maplewood Meats,,920-865-7901,,,4663 Milltown Rd,Green Bay,WI,54155,"4663 Milltown Rd, Green Bay, Wisconsin 54155, United States",,,,https://wi-amp.com/membership/operators/,44.574367896662,-88.161158564721,census-approx
WAMP,wamp-2288,processor,Marchants Foods Inc,,920-825-1244,,,1367 DK,Brussels,WI,54204,"1367 County Road DK, Brussels, Wisconsin 54204, United States",,,,https://wi-amp.com/membership/operators/,44.755474,-87.605318,zip-centroid
WAMP,wamp-2603,processor,Mars Meats,,715-226-2854,,,10th Avenue,Wisconsin,,,"10th Avenue, Wisconsin, United States",,,,https://wi-amp.com/membership/operators/,,,
WAMP,wamp-1363,processor,Meatski's Quality Meats,,920-897-3392,,,W11124 64,Pound,WI,54161,"W11124 State Hwy 64, Pound, Wisconsin 54161, United States",,,,https://wi-amp.com/membership/operators/,45.135186,-88.150639,zip-centroid
WAMP,wamp-2700,processor,Meier's Meat Processing LLC,,920-627-1899,,,,Wisconsin,WI,53083,"Orchard Beach Drive, Wisconsin 53083, United States",,,,https://wi-amp.com/membership/operators/,43.815995,-87.764488,zip-centroid
WAMP,wamp-1366,processor,Merrill Distributing Inc,,715-636-6322,,,2401 East 8th Street,Wisconsin,WI,54452,"2401 East 8th Street, Wisconsin 54452, United States",,,,https://wi-amp.com/membership/operators/,45.186739566225,-89.667094906879,census-approx
WAMP,wamp-2964,processor,Mid-State Technical College,,715-389-7011,,,2600 West 5th Street,Wisconsin,WI,54449,"2600 West 5th Street, Wisconsin 54449, United States",,,,https://wi-amp.com/membership/operators/,44.666387279129,-90.20960509374,census-approx
WAMP,wamp-1369,processor,Miesfelds Triangle Market,,920-565-6328,,,4811 Venture Drive,Wisconsin,WI,53083,"4811 Venture Drive, Wisconsin 53083, United States",,,,https://wi-amp.com/membership/operators/,43.798185929549,-87.772045106789,census-approx
WAMP,wamp-1373,processor,Milling Sausage Inc,,414-645-2677,,,629 South 10th Street,Milwaukee,WI,53204,"629 South 10th Street, Milwaukee, Wisconsin 53204, United States",,,,https://wi-amp.com/membership/operators/,43.024984557796,-87.924011737159,census-exact
WAMP,wamp-1376,processor,Mr. B's Smokehouse Meats,,608-489-6727,,,749 High Avenue,Hillsboro,WI,54634,"749 High Avenue, Hillsboro, Wisconsin 54634, United States",,,,https://wi-amp.com/membership/operators/,43.651418567726,-90.342470339961,census-exact
WAMP,wamp-1553,processor,MRK Foods,,815-623-6328,,,9515 N 2nd Street,Roscoe,IL,61073,"9515 N 2nd Street, Roscoe, Illinois 61073",,,,https://wi-amp.com/membership/operators/,42.398040364123,-89.012409765941,census-exact
WAMP,wamp-2784,processor,Newhall Locker,,319-223-5202,,,19 Main Street,Newhall,IA,52315,"19 Main Street, Newhall, Iowa 52315, United States",,,,https://wi-amp.com/membership/operators/,41.995273989634,-91.967371078653,census-exact
WAMP,wamp-1921,processor,Ney's Premium Meats,,414-254-2664,,,310 East Washington Street,Slinger,WI,53086,"310 East Washington Street, Slinger, Wisconsin 53086, United States",,,,https://wi-amp.com/membership/operators/,43.331182553613,-88.279971402876,census-exact
WAMP,wamp-1382,processor,Nordik Meats,,608-634-4604,,,Three Chimney Road,Wisconsin,WI,54665,"Three Chimney Road, Wisconsin 54665, United States",,,,https://wi-amp.com/membership/operators/,43.531978,-90.928599,zip-centroid
WAMP,wamp-1387,processor,"Northern Trails Meats, LLC",,920-261-7807,,,109 Emerald Street,Wisconsin,WI,53098,"109 Emerald Street, Wisconsin 53098, United States",,,,https://wi-amp.com/membership/operators/,43.198249529971,-88.72369905606,census-approx
WAMP,wamp-1390,processor,Northstar Bison,,715-458-4300,,,Birch Avenue,Cameron,WI,54822,"Birch Avenue, Cameron, Wisconsin 54822, United States",,,,https://wi-amp.com/membership/operators/,45.400937,-91.694413,zip-centroid
WAMP,wamp-1396,processor,Northwoods Locker LLC,,715-948-2554,,,D,Wisconsin,WI,54004,"County Highway D, Wisconsin 54004, United States",,,,https://wi-amp.com/membership/operators/,45.30222,-92.125177,zip-centroid
WAMP,wamp-1399,processor,Nueske's Applewood Smoked Meats,,715-253-4000,,,203 N Genessee Street,Wittenberg,WI,54499,"203 N Genessee Street, Wittenberg, Wisconsin 54499, United States",,,,https://wi-amp.com/membership/operators/,44.827835391543,-89.168825250378,census-approx
WAMP,wamp-2169,processor,Off The Rail Meats,,715-286-2920,,,Ted Anderson Drive,Augusta,WI,54722,"Ted Anderson Drive, Augusta, Wisconsin 54722, United States",,,,https://wi-amp.com/membership/operators/,44.711812,-91.096003,zip-centroid
WAMP,wamp-2084,processor,Old Germantown,,262-345-5961,,,W148N12696 Pleasant View Drive,Wisconsin,WI,53022,"W148N12696 Pleasant View Drive, Wisconsin 53022, United States",,,,https://wi-amp.com/membership/operators/,43.247567723097,-88.093504928559,census-approx
WAMP,wamp-1402,processor,Ole's Up-North Sausage Company,,715-682-1195,,,620 Lake Shore Drive East,Wisconsin,WI,54806,"620 Lake Shore Drive East, Wisconsin 54806, United States",,,,https://wi-amp.com/membership/operators/,46.595176676982,-90.877497811454,census-approx
WAMP,wamp-1924,processor,Otto's Meats,,920-845-2612,,,1683 Adams Street,Luxemburg,WI,54217,"1683 Adams Street, Luxemburg, Wisconsin 54217, United States",,,,https://wi-amp.com/membership/operators/,44.529127480385,-87.70280849786,census-exact
WAMP,wamp-1990,processor,Paulie's Chop Shop,,920-495-8889,,,Rendezvous Road,Wisconsin,WI,54217,"Rendezvous Road, Wisconsin 54217, United States",,,,https://wi-amp.com/membership/operators/,44.548118,-87.717899,zip-centroid
WAMP,wamp-1408,processor,"Pelkin's Smokey Meat Market, LLC",,715-854-3681,,,North 141,Crivitz,WI,,"North US Highway 141, Crivitz, Wisconsin, United States",,,,https://wi-amp.com/membership/operators/,,,
WAMP,wamp-1411,processor,People's Meat Market,,715-592-6328,,,6811 Burr Oak Road,Stevens Point,WI,54481,"6811 Burr Oak Road, Stevens Point, WI 54481",,,,https://wi-amp.com/membership/operators/,44.522502,-89.646137,zip-centroid
WAMP,wamp-1414,processor,Pernat Haase Meats,,920-386-3340,,,Emerald Drive,Wisconsin,WI,53094,"Emerald Drive, Wisconsin 53094, United States",,,,https://wi-amp.com/membership/operators/,43.144017,-88.731994,zip-centroid
WAMP,wamp-2722,processor,Pernat's of Ixonia,,920-261-3105,,,6655 Chestnut Circle,Windsor,WI,53598,"6655 Chestnut Circle, Windsor, Wisconsin 53598, United States",,,,https://wi-amp.com/membership/operators/,43.207505625925,-89.347668054176,census-exact
WAMP,wamp-2285,processor,Peroutkas Meat Processing,,715-623-2227,,,64,Wisconsin,WI,54409,"State Highway 64, Wisconsin 54409, United States",,,,https://wi-amp.com/membership/operators/,45.122181,-89.170872,zip-centroid
WAMP,wamp-2887,processor,"Peterson Craft Meats, Inc.",,715-417-2253,,,2645 30th Avenue,Town of Farmington,WI,54020,"2645 30th Avenue, Town of Farmington, Wisconsin 54020, United States",,,,https://wi-amp.com/membership/operators/,45.253300580097,-92.704247814026,census-approx
WAMP,wamp-1420,processor,Pingel Processing LLC,,715-851-8281,,,A,Wisconsin,WI,54166,"County Road A, Wisconsin 54166, United States",,,,https://wi-amp.com/membership/operators/,44.778789,-88.634568,zip-centroid
WAMP,wamp-1423,processor,"Pinter's Packing Plant, Inc",,715-654-5444,,,193 South Front Street,Dorchester,WI,54425,"193 South Front Street, Dorchester, Wisconsin 54425, United States",,,,https://wi-amp.com/membership/operators/,45.001382978806,-90.331530763831,census-exact
WAMP,wamp-1426,processor,Pond-Hill Processing LLC,,715-253-2491,,,W16257 Q,Wittenberg,WI,54499,"W16257 County Road Q, Wittenberg, Wisconsin 54499, United States",,,,https://wi-amp.com/membership/operators/,44.789831,-89.176405,zip-centroid
WAMP,wamp-1429,processor,Prem Meats & Catering,,608-588-2164,,,E5028 14,Spring Green,WI,53588,"E5028 US Highway 14, Spring Green, Wisconsin 53588, United States",,,,https://wi-amp.com/membership/operators/,43.188678855882,-90.068473775616,census-approx
WAMP,wamp-1432,processor,Prime Choice Meat Market,,715-479-4456,,,1144 45 S,Eagle River,WI,54521,"1144 US Highway 45 S, Eagle River, Wisconsin 54521, United States",,,,https://wi-amp.com/membership/operators/,45.906656119862,-89.224310630891,census-approx
WAMP,wamp-1435,processor,Pritzlaff Wholesale Meats Inc,,262-786-1151,,,17025 West Glendale Drive,Wisconsin,WI,53151,"17025 West Glendale Drive, Wisconsin 53151, United States",,,,https://wi-amp.com/membership/operators/,42.996841481861,-88.122748674872,census-approx
WAMP,wamp-1438,processor,Ptacek's IGA,,715-262-5636,,,1005 Eagle Ridge Drive,Wisconsin,WI,54021,"1005 Eagle Ridge Drive, Wisconsin 54021, United States",,,,https://wi-amp.com/membership/operators/,44.734183,-92.706307,zip-centroid
WAMP,wamp-1441,processor,Quality Cut Meats,,920-528-8424,,,123 Milwaukee Avenue,Cascade,WI,53011,"123 Milwaukee Avenue, Cascade, Wisconsin 53011, United States",,,,https://wi-amp.com/membership/operators/,43.655566684691,-88.01106812561,census-exact
WAMP,wamp-1443,processor,Ray's Market,,715-223-4855,,,100620 Elderberry Road,Colby,WI,54421,"100620 Elderberry Road, Colby, Wisconsin 54421, United States",,,,https://wi-amp.com/membership/operators/,44.895191,-90.288689,zip-centroid
WAMP,wamp-1454,processor,Richland Locker Co.,,608-647-4577,,,590 South Main Street,Wisconsin,WI,53581,"590 South Main Street, Wisconsin 53581, United States",,,,https://wi-amp.com/membership/operators/,43.331126894481,-90.386791838517,census-approx
WAMP,wamp-1457,processor,River Valley Meats LLC,,715-229-4230,,,W6412 X,Withee,WI,54498,"W6412 Hwy X, Withee, Wisconsin 54498, United States",,,,https://wi-amp.com/membership/operators/,45.035112,-90.629022,zip-centroid
WAMP,wamp-1451,processor,RJ's Meats,,715-386-9291,,,1101 Coulee Road,Wisconsin,WI,54016,"1101 Coulee Road, Wisconsin 54016, United States",,,,https://wi-amp.com/membership/operators/,44.963423776324,-92.743572840906,census-approx
WAMP,wamp-1463,processor,Roskom Meats,,920-766-1657,,,175 Main Avenue,Kaukauna,WI,54130,"175 Main Avenue, Kaukauna, Wisconsin 54130, United States",,,,https://wi-amp.com/membership/operators/,44.278240477637,-88.271912196767,census-exact
WAMP,wamp-1460,processor,Ross' Glenwood City Locker,,715-265-4833,,,240 1st Street,Glenwood City,WI,54013,"240 1st Street, Glenwood City, Wisconsin 54013, United States",,,,https://wi-amp.com/membership/operators/,45.05585184613,-92.173463327572,census-exact
WAMP,wamp-734,processor,Sailer's Food Market & Meat Processing,,715-639-2191,,,West Winter Avenue,Elmwood,WI,54740,"West Winter Avenue, Elmwood, Wisconsin 54740, United States",,,,https://wi-amp.com/membership/operators/,44.751437,-92.166807,zip-centroid
WAMP,wamp-1466,processor,"Salcherts Market, Inc",,920-999-2651,,,Main Street,Wisconsin,WI,53079,"Main Street, Wisconsin 53079, United States",,,,https://wi-amp.com/membership/operators/,43.814532,-88.199468,zip-centroid
WAMP,wamp-1469,processor,Salmon's Meat Products,,920-845-2721,,,Frontier Road,Luxemburg,WI,54217,"Frontier Road, Luxemburg, Wisconsin 54217, United States",,,,https://wi-amp.com/membership/operators/,44.548118,-87.717899,zip-centroid
WAMP,wamp-2092,processor,Salty Heifers Processing,,920-901-5760,,,W9752 River Bank Rd,Clintonville,WI,54166,"W9752 River Bank Rd, Clintonville, Wisconsin 54166, United States",,,,https://wi-amp.com/membership/operators/,44.704492545519,-88.738341682295,census-approx
WAMP,wamp-1472,processor,Sheboygan Pasty Company,,920-226-3000,,,1313 South 8th Street,Sheboygan,WI,53081,"1313 South 8th Street, Sheboygan, Wisconsin 53081, United States",,,,https://wi-amp.com/membership/operators/,43.740841229112,-87.712875223191,census-exact
WAMP,wamp-1478,processor,Smith Bros Meats,,715-223-2777,,,822 South Division Street,Colby,WI,54421,"822 South Division Street, Colby, Wisconsin 54421, United States",,,,https://wi-amp.com/membership/operators/,44.898632713236,-90.314970730496,census-exact
WAMP,wamp-1559,processor,Soderman's Meat Processing,,906-428-2487,,,6207 Days River 24.5 Rd,Gladstone,MI,49837,"6207 Days River 24.5 Rd, Gladstone, Michigan 49837, United States",,,,https://wi-amp.com/membership/operators/,45.891132869948,-87.053172930252,census-exact
WAMP,wamp-3251,processor,Solar Meats LLC,,608-624-5525,,,101 Sunbeam Boulevard East,Soldiers Grove,WI,54655,"101 Sunbeam Boulevard East, Soldiers Grove, Wisconsin 54655, United States",,,,https://wi-amp.com/membership/operators/,43.370959,-90.759061,zip-centroid
WAMP,wamp-1481,processor,Sorg Farm Packing Inc.,,,,,14,Darien,WI,53114,"US 14, Darien, Wisconsin 53114, United States",,,,https://wi-amp.com/membership/operators/,42.609352,-88.745886,zip-centroid
WAMP,wamp-530,processor,Starzer Meats LLC,,920-897-3108,,,4067 Crescent Lane,Pound,WI,54161,"4067 Crescent Lane, Pound, Wisconsin 54161, United States",,,,https://wi-amp.com/membership/operators/,45.108479558226,-88.031255272712,census-exact
WAMP,wamp-1484,processor,"Steve's Country Meats, LLC",,608-689-2440,,,56,Genoa,WI,54632,"State Highway 56, Genoa, Wisconsin 54632, United States",,,,https://wi-amp.com/membership/operators/,43.561085,-91.146932,zip-centroid
WAMP,wamp-1487,processor,Stoddard's Market,,608-839-4228,,,"East Cottage Grove Road, Village of Cottage Grove",Wisconsin,WI,53527,"East Cottage Grove Road, Village of Cottage Grove, Wisconsin 53527, United States",,,,https://wi-amp.com/membership/operators/,43.051357,-89.192257,zip-centroid
WAMP,wamp-1490,processor,Stoneridge Wholesale,,920-765-2163,,,271 North Industrial Drive,Coloma,WI,54930,"271 North Industrial Drive, Coloma, Wisconsin 54930, United States",,,,https://wi-amp.com/membership/operators/,44.040146769652,-89.509718778135,census-approx
WAMP,wamp-1493,processor,Straka Meats Inc,,608-546-3301,,,,Plain,WI,53577,"Alma Avenue, Plain, Wisconsin 53577, United States",,,,https://wi-amp.com/membership/operators/,43.311608,-90.064349,zip-centroid
WAMP,wamp-1499,processor,The Butcher & The Baker,,715-564-3152,,,N5334 N River Road,Brantwood,WI,54487,"N5334 N River Road, Brantwood, Wisconsin 54487, United States",,,,https://wi-amp.com/membership/operators/,45.571155097112,-90.063487785068,census-approx
WAMP,wamp-1502,processor,The Durand Smokehouse,,715-672-8073,,,W5823 85,Durand,WI,54736,"W5823 State Hwy 85, Durand, Wisconsin 54736, United States",,,,https://wi-amp.com/membership/operators/,44.612868,-91.924613,zip-centroid
WAMP,wamp-1448,processor,The Market at Beaver Dam,,920-887-7675,,,609 North Spring Street,Wisconsin,WI,53916,"609 North Spring Street, Wisconsin 53916, United States",,,,https://wi-amp.com/membership/operators/,43.461814044714,-88.835539841108,census-approx
WAMP,wamp-1505,processor,The Meat Block LLC,,920-757-6622,,,N1739 Lily of the Valley Drive,Greenville,WI,54942,"N1739 Lily of the Valley Drive, Greenville, Wisconsin 54942, United States",,,,https://wi-amp.com/membership/operators/,44.305106141987,-88.54523875216,census-exact
WAMP,wamp-1508,processor,The Meat Market,,608-356-5574,,,700 Lincoln Avenue,Wisconsin,WI,53913,"700 Lincoln Avenue, Wisconsin 53913, United States",,,,https://wi-amp.com/membership/operators/,43.471783965972,-89.721444454468,census-approx
WAMP,wamp-2081,processor,The Meat Schoppe,,608-723-7979,,,109 North Madison Street,Wisconsin,WI,53813,"109 North Madison Street, Wisconsin 53813, United States",,,,https://wi-amp.com/membership/operators/,42.848096161863,-90.709562135157,census-approx
WAMP,wamp-2599,processor,The Meat Shop LLC,,608-372-6039,,,25321 Grain Avenue,Wisconsin,WI,54660,"25321 Grain Avenue, Wisconsin 54660, United States",,,,https://wi-amp.com/membership/operators/,43.968720224752,-90.488967729142,census-approx
WAMP,wamp-2596,processor,Two Creek Farms,,262-558-5819,,,1360 Durand Avenue,Wisconsin,WI,53182,"1360 Durand Avenue, Wisconsin 53182, United States",,,,https://wi-amp.com/membership/operators/,42.681219662395,-88.055884685035,census-approx
WAMP,wamp-1562,processor,UP Products,,906-477-3864,,,20273 Old M28,Ewen,MI,49925,"20273 Old M28, Ewen, Michigan 49925, United States",,,,https://wi-amp.com/membership/operators/,46.532910705752,-89.291589716826,census-exact
WAMP,wamp-1520,processor,Van Meter Meats,,715-472-2141,,,407 South Main Street,Luck,WI,54853,"407 South Main Street, Luck, Wisconsin 54853, United States",,,,https://wi-amp.com/membership/operators/,45.572303570937,-92.482474025196,census-exact
WAMP,wamp-1565,processor,Vollwerth & Co.,,906-482-1550,,,Hancock Street,Hancock,MI,49930,"Hancock Street, Hancock, Michigan 49930, United States",,,,https://wi-amp.com/membership/operators/,47.202985,-88.576295,zip-centroid
WAMP,wamp-1523,processor,Von Ruden Meat Processing LLC,,608-654-7941,,,8933 Odessa Avenue,Town of Portland,WI,54619,"8933 Odessa Avenue, Town of Portland, Wisconsin 54619, United States",,,,https://wi-amp.com/membership/operators/,43.739828249502,-90.817643798956,census-approx
WAMP,wamp-1526,processor,"Weber's Processing Plant, Inc",,608-744-2159,,,725 North Jackson Street,Cuba City,WI,53807,"725 North Jackson Street, Cuba City, Wisconsin 53807, United States",,,,https://wi-amp.com/membership/operators/,42.612838600901,-90.433108418248,census-exact
WAMP,wamp-1535,processor,Wenzel's Farm Sauage,,715-387-1218,,,500 East 29th Street,Wisconsin,WI,54449,"500 East 29th Street, Wisconsin 54449, United States",,,,https://wi-amp.com/membership/operators/,44.641145028681,-90.165484040248,census-approx
WAMP,wamp-1538,processor,West Bend Sausage Plus,,262-429-1896,,,1435 West Washington Street,Wisconsin,WI,53095,"1435 West Washington Street, Wisconsin 53095, United States",,,,https://wi-amp.com/membership/operators/,43.426935653833,-88.195892140497,census-approx
WAMP,wamp-1541,processor,Westby Locker & Meat,,608-634-4515,,,406 North Main Street,Westby,WI,54667,"406 North Main Street, Westby, Wisconsin 54667, United States",,,,https://wi-amp.com/membership/operators/,43.658700166788,-90.856363925351,census-exact
WAMP,wamp-2790,processor,Whiskey Ridge Processing,,715-945-2414,,,West Omaha Street,Radisson,WI,54867,"West Omaha Street, Radisson, Wisconsin 54867, United States",,,,https://wi-amp.com/membership/operators/,45.821695,-91.203123,zip-centroid
WAMP,wamp-1544,processor,Wilson Farm Meats,,262-723-2919,,,406 South Wisconsin Street,Wisconsin,WI,53121,"406 South Wisconsin Street, Wisconsin 53121, United States",,,,https://wi-amp.com/membership/operators/,42.665575361259,-88.54350281918,census-approx
WAMP,wamp-2890,processor,Wisco Meats,,920-585-3789,,,9607 Charolais Rd,Coleman,WI,54112,"9607 Charolais Rd, Coleman, Wisconsin 54112, United States",,,,https://wi-amp.com/membership/operators/,45.020935752578,-88.121384311805,census-exact
WAMP,wamp-1547,processor,Wisconsin River Meats,,608-847-7413,,,N5340 HH,Mauston,WI,53948,"N5340 Hwy HH, Mauston, Wisconsin 53948, United States",,,,https://wi-amp.com/membership/operators/,43.776559,-90.040249,zip-centroid
